datetime,portfolio_value,cash,return
2023-12-18 09:30:00-05:00,100597.56006103515,95887.75995117187,0.0003376988052237184
2023-12-19 09:30:00-05:00,100613.05993896484,95887.75995117187,0.00015407807028600118
2023-12-20 09:30:00-05:00,100627.35986572265,95887.75995117187,0.00014212793812728997
2023-12-21 09:30:00-05:00,100601.05981689453,95887.75995117187,-0.0002613608154206082
2023-12-22 09:30:00-05:00,100626.3598046875,95887.75995117187,0.0002514882829167675
2023-12-23 09:30:00-05:00,100626.3598046875,95887.75995117187,0.0
2023-12-26 09:30:00-05:00,100628.46002441406,95887.75995117187,2.0871466787086845e-05
2023-12-27 09:30:00-05:00,100642.15997558594,95887.75995117187,0.00013614390172067559
2023-12-28 09:30:00-05:00,100656.56,95887.75995117187,0.0001430814324490104
2023-12-29 09:30:00-05:00,100652.65985351562,95887.75995117187,-3.874706710005338e-05
2023-12-30 09:30:00-05:00,100652.65985351562,95887.75995117187,0.0
